"sNR","mode","MHz","rxTime","senderDXCC","flowStartSeconds","senderCallsign","senderLocator","receiverCallsign","receiverLocator","receiverAntennaInformation","senderDXCCADIF","submode"
-15,"FT8","14.074666","2025-09-24 21:36:28","Argentina",1758749788,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-7,"FT8","7.075214","2025-09-24 21:37:27","Argentina",1758749847,"LU7DZ","GF05te36","V51PJ","JG82IE","Dipole",100,
-29,"FT8","7.075203","2025-09-24 21:37:45","Argentina",1758749865,"LU7DZ","GF05te36","DP0GVN","IB59ui60","Horizontal Triangle 250m asl",100,
2,"FT8","7.075197","2025-09-24 21:37:56","Argentina",1758749876,"LU7DZ","GF05te36","LU7DUE","GF05OO",,100,
-13,"FT8","7.075255","2025-09-24 21:38:58","Argentina",1758749938,"LU7DZ","GF05te36","LU4AVI","GF05tj23",,100,
-15,"FT8","14.074590","2025-09-24 21:38:59","Argentina",1758749939,"LU7DZ","GF11FX","CX3VB","GF27wp","Yagi 3 ele",100,
-14,"FT8","14.074614","2025-09-24 21:41:27","Argentina",1758750087,"LU7DZ","GF11FX","PY3GE","GF37WX",,100,
-10,"FT8","7.075222","2025-09-24 21:41:41","Argentina",1758750101,"LU7DZ","GF05te36","LU4DNS","GF15AB",,100,
-7,"FT8","7.075233","2025-09-24 21:41:43","Argentina",1758750103,"LU7DZ","GF05te36","LW4EIN","GF05pk",,100,
-9,"FT8","7.075205","2025-09-24 21:42:11","Argentina",1758750131,"LU7DZ","GF05te36","PY1ZA","GG87jb29ib",,100,
1,"FT8","7.075214","2025-09-24 21:42:11","Argentina",1758750131,"LU7DZ","GF05te36","LW7DBP","GF05RK",,100,
2,"FT8","7.075223","2025-09-24 21:42:14","Argentina",1758750134,"LU7DZ","GF05te36","LW2EE","GF02kq13","DIPOLO",100,
-17,"FT8","7.075208","2025-09-24 21:45:00","Argentina",1758750300,"LU7DZ","GF05te36","LU0970133","GF05tj","End Fed ",100,
-4,"FT8","7.075205","2025-09-24 21:45:00","Argentina",1758750300,"LU7DZ","GF05te36","PP5ZX","GG43no","R-8 vertical",100,
-8,"FT8","7.075205","2025-09-24 21:47:59","Argentina",1758750479,"LU7DZ","GF05te36","LU7MFB","FF57nc","Dipole",100,
-1,"FT8","7.075208","2025-09-24 21:47:59","Argentina",1758750479,"LU7DZ","GF05te36","LU1CEF","GF05sj",,100,
-24,"FT8","7.075217","2025-09-24 21:48:14","Argentina",1758750494,"LU7DZ","GF05te36","PY2TB","GG76eo",10,100,
-4,"FT8","7.075210","2025-09-24 21:48:28","Argentina",1758750508,"LU7DZ","GF05te36","LU4JRD","FF98sg",,100,
-21,"FT8","14.074613","2025-09-24 21:49:29","Argentina",1758750569,"LU7DZ","GF11FX","LU8VB","FF60ex",,100,
-19,"FT8","7.075212","2025-09-24 21:50:29","Argentina",1758750629,"LU7DZ","GF05te36","CE8RNK","FD46tq",,100,
-7,"FT8","7.075230","2025-09-24 21:50:45","Argentina",1758750645,"LU7DZ","GF05te36","LU1XA","FD58jh","MONOPOLE",100,
3,"FT8","7.075221","2025-09-24 21:50:45","Argentina",1758750645,"LU7DZ","GF05te36","CX4AE","GF07wq","Dipolo",100,
-8,"FT8","7.075107","2025-09-24 21:50:56","Argentina",1758750656,"LU7DZ","GF05te36","LU5DSM","GF05pk49",,100,
-3,"FT8","7.075207","2025-09-24 21:50:59","Argentina",1758750659,"LU7DZ","GF05te36","VP8AIB","GD18bh73",,100,
-4,"FT8","7.075280","2025-09-24 21:51:29","Argentina",1758750689,"LU7DZ","GF05te36","LU7HBL","FF87wh73",,100,
-16,"FT8","7.075174","2025-09-24 21:51:59","Argentina",1758750719,"LU7DZ","GF05te36","LU6DDC","GF05ok",,100,
-2,"FT8","7.075219","2025-09-24 21:56:12","Argentina",1758750972,"LU7DZ","GF05te36","PY3GE","GF37WX",,100,
-18,"FT8","14.074664","2025-09-24 21:56:28","Argentina",1758750988,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-8,"FT8","7.075206","2025-09-24 21:56:41","Argentina",1758751001,"LU7DZ","GF05te36","PP5XA","GG52nr83","Dipole",100,
-10,"FT8","7.075205","2025-09-24 21:57:41","Argentina",1758751061,"LU7DZ","GF05te36","ZS1IS","KF15AT","27 foot ZeroFive vertical",100,
-6,"FT8","7.075256","2025-09-24 22:01:13","Argentina",1758751273,"LU7DZ","GF05te36","LU4AVI","GF05tj23",,100,
-3,"FT8","7.075188","2025-09-24 22:01:15","Argentina",1758751275,"LU7DZ","GF05te36","LU2EFI","GF05TH",,100,
-10,"FT8","7.075223","2025-09-24 22:01:41","Argentina",1758751301,"LU7DZ","GF05te36","LU4DNS","GF15AB",,100,
-13,"FT8","14.074591","2025-09-24 22:02:45","Argentina",1758751365,"LU7DZ","GF11FX","LU1HCW","FF77oi","DIPOLO-20  40 ",100,
-10,"FT8","7.075206","2025-09-24 22:04:11","Argentina",1758751451,"LU7DZ","GF05te36","PY1ZA","GG87jb29ib",,100,
-10,"FT8","7.075206","2025-09-24 22:05:00","Argentina",1758751500,"LU7DZ","GF05te36","PP5ZX","GG43no","R-8 vertical",100,
-16,"FT8","7.075210","2025-09-24 22:05:00","Argentina",1758751500,"LU7DZ","GF05te36","LU0970133","GF05tj","End Fed ",100,
-12,"FT8","7.075206","2025-09-24 22:06:00","Argentina",1758751560,"LU7DZ","GF05te36","LU3HO/M","FF54FM","long wire",100,
-3,"FT8","7.075239","2025-09-24 22:06:45","Argentina",1758751605,"LU7DZ","GF05te36","LU8HH","FF87fx20br","3E",100,
-26,"FT8","7.075206","2025-09-24 22:07:15","Argentina",1758751635,"LU7DZ","GF05te36","ZD7GB","IH74da","No antenna information",100,
-10,"FT8","7.075205","2025-09-24 22:07:26","Argentina",1758751646,"LU7DZ","GF05te36","PY5BH","GG54JJ","Dipole",100,
-13,"FT8","7.075203","2025-09-24 22:07:45","Argentina",1758751665,"LU7DZ","GF05te36","TF4WD-2","ip05es","Wire antenna 32.65m ",100,
-14,"FT8","7.075217","2025-09-24 22:08:15","Argentina",1758751695,"LU7DZ","GF05te36","PY2TB","GG76eo",10,100,
-20,"FT8","7.075213","2025-09-24 22:08:15","Argentina",1758751695,"LU7DZ","GF05te36","F61695","LG79sc","Sirio GP27 1/2 lambda (11m) vertical",100,
-21,"FT8","14.074587","2025-09-24 22:09:59","Argentina",1758751799,"LU7DZ","GF11FX","LU5HDL","FF78WM",,100,
-2,"FT8","7.075230","2025-09-24 22:10:45","Argentina",1758751845,"LU7DZ","GF05te36","LU1XA","FD58jh","MONOPOLE",100,
0,"FT8","7.075221","2025-09-24 22:10:45","Argentina",1758751845,"LU7DZ","GF05te36","CX4AE","GF07wq","Dipolo",100,
4,"FT8","7.075208","2025-09-24 22:10:59","Argentina",1758751859,"LU7DZ","GF05te36","VP8AIB","GD18bh73",,100,
-16,"FT8","7.075095","2025-09-24 22:14:42","Argentina",1758752082,"LU7DZ","GF05te36","LU5DSM","GF05pk49",,100,
-5,"FT8","7.075210","2025-09-24 22:14:43","Argentina",1758752083,"LU7DZ","GF05te36","LU4JRD","FF98sg",,100,
-15,"FT8","7.075215","2025-09-24 22:14:44","Argentina",1758752084,"LU7DZ","GF05te36","CE8RNK","FD46tq",,100,
-2,"FT8","7.075283","2025-09-24 22:14:44","Argentina",1758752084,"LU7DZ","GF05te36","LU7HBL","FF87wh73",,100,
-11,"FT8","7.075189","2025-09-24 22:14:44","Argentina",1758752084,"LU7DZ","GF05te36","LU6DDC","GF05ok",,100,
-8,"FT8","7.075209","2025-09-24 22:15:44","Argentina",1758752144,"LU7DZ","GF05te36","PP5ZP","GG53lc08","Log Periodica- LS86",100,
-26,"FT8","7.075206","2025-09-24 22:17:30","Argentina",1758752250,"LU7DZ","GF05te36","DP0GVN","IB59ui60","Horizontal Triangle 250m asl",100,
-12,"FT8","7.075211","2025-09-24 22:18:42","Argentina",1758752322,"LU7DZ","GF05te36","ZS1IS","KF15AT","27 foot ZeroFive vertical",100,
-5,"FT8","7.075207","2025-09-24 22:19:14","Argentina",1758752354,"LU7DZ","GF05te36","LU1DPW","FF95mk94","ICOM IC7300+CAT ",100,
-6,"FT8","7.075208","2025-09-24 22:21:56","Argentina",1758752516,"LU7DZ","GF05te36","PP5XA","GG52nr83","Dipole",100,
2,"FT8","7.075188","2025-09-24 22:22:06","Argentina",1758752526,"LU7DZ","GF05te36","LU2EFI","GF05TH",,100,
-8,"FT8","7.075217","2025-09-24 22:22:27","Argentina",1758752547,"LU7DZ","GF05te36","V51PJ","JG82IE","Dipole",100,
3,"FT8","7.075226","2025-09-24 22:22:29","Argentina",1758752549,"LU7DZ","GF05te36","LU3CM","GF12nu47",,100,
1,"FT8","7.075205","2025-09-24 22:23:56","Argentina",1758752636,"LU7DZ","GF05te36","LW5DR","GF01pk19",,100,
-10,"FT8","7.075329","2025-09-24 22:24:00","Argentina",1758752640,"LU7DZ","GF05te36","LU2FHX","FF96ag40",,100,
-3,"FT8","7.075207","2025-09-24 22:24:45","Argentina",1758752685,"LU7DZ","GF05te36","PP5ZX","GG43no","R-8 vertical",100,
-16,"FT8","7.075209","2025-09-24 22:24:45","Argentina",1758752685,"LU7DZ","GF05te36","LU0970133","GF05tj","End Fed ",100,
-19,"FT8","14.074665","2025-09-24 22:27:28","Argentina",1758752848,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-20,"FT8","7.075217","2025-09-24 22:29:00","Argentina",1758752940,"LU7DZ","GF05te36","PY2TB","GG76eo",10,100,
-8,"FT8","7.075207","2025-09-24 22:29:11","Argentina",1758752951,"LU7DZ","GF05te36","LU1LBR","GG02OM","Dipole",100,
-12,"FT8","14.074591","2025-09-24 22:29:45","Argentina",1758752985,"LU7DZ","GF11FX","LU1HCW","FF77oi","DIPOLO-20  40 ",100,
-22,"FT8","14.074591","2025-09-24 22:30:29","Argentina",1758753029,"LU7DZ","GF11FX","LU5HDL","FF78WM",,100,
2,"FT8","7.075223","2025-09-24 22:30:30","Argentina",1758753030,"LU7DZ","GF05te36","CX4AE","GF07wq","Dipolo",100,
-5,"FT8","7.075232","2025-09-24 22:30:30","Argentina",1758753030,"LU7DZ","GF05te36","LU1XA","FD58jh","MONOPOLE",100,
-8,"FT8","7.075209","2025-09-24 22:30:44","Argentina",1758753044,"LU7DZ","GF05te36","PY5CV","GG33lw",,100,
0,"FT8","7.075210","2025-09-24 22:30:44","Argentina",1758753044,"LU7DZ","GF05te36","VP8AIB","GD18bh73",,100,
-18,"FT8","21.075238","2025-09-24 22:31:43","Argentina",1758753103,"LU7DZ","GF05te36","LW4EIN","GF05pk",,100,
-18,"FT8","7.075175","2025-09-24 22:32:41","Argentina",1758753161,"LU7DZ","GF05te36","HL4CFN","PM35MA",,100,
-15,"FT8","7.075225","2025-09-24 22:33:00","Argentina",1758753180,"LU7DZ","GF05te36","PT9TI/B","GG27ns","5/8 Vertical",100,
-8,"FT8","7.075206","2025-09-24 22:36:26","Argentina",1758753386,"LU7DZ","GF05te36","PY5BH","GG54JJ","Dipole",100,
-8,"FT8","7.075193","2025-09-24 22:36:29","Argentina",1758753389,"LU7DZ","GF05te36","LU6DDC","GF05ok",,100,
-28,"FT8","7.075206","2025-09-24 22:37:15","Argentina",1758753435,"LU7DZ","GF05te36","DP0GVN","IB59ui60","Horizontal Triangle 250m asl",100,
-13,"FT8","7.075207","2025-09-24 22:39:57","Argentina",1758753597,"LU7DZ","GF05te36","ZS1IS","KF15AT","27 foot ZeroFive vertical",100,
-5,"FT8","7.075216","2025-09-24 22:43:41","Argentina",1758753821,"LU7DZ","GF05te36","LU3XCC","FD58ji27","4mh CL-Vertical",100,
-4,"FT8","7.075208","2025-09-24 22:43:41","Argentina",1758753821,"LU7DZ","GF05te36","PP5XA","GG52nr83","Dipole",100,
-10,"FT8","7.075112","2025-09-24 22:43:41","Argentina",1758753821,"LU7DZ","GF05te36","LU5DSM","GF05pk49",,100,
-5,"FT8","7.075208","2025-09-24 22:43:44","Argentina",1758753824,"LU7DZ","GF05te36","LU6HHH","FF78vn","Vertical Monoband",100,
-7,"FT8","7.075334","2025-09-24 22:43:44","Argentina",1758753824,"LU7DZ","GF05te36","LU2FHX","FF96ag40",,100,
-19,"FT8","7.075211","2025-09-24 22:44:30","Argentina",1758753870,"LU7DZ","GF05te36","LU0970133","GF05tj","End Fed ",100,
-9,"FT8","7.075207","2025-09-24 22:44:30","Argentina",1758753870,"LU7DZ","GF05te36","PP5ZX","GG43no","R-8 vertical",100,
-13,"FT8","28.075171","2025-09-24 22:45:44","Argentina",1758753944,"LU7DZ","GF05te36","LW2DJM","GF12EA",,100,
-9,"FT8","7.075171","2025-09-24 22:46:14","Argentina",1758753974,"LU7DZ","GF05te36","LW2DJM","GF12EA",,100,
-21,"FT8","14.074667","2025-09-24 22:47:28","Argentina",1758754048,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-5,"FT8","7.075209","2025-09-24 22:50:45","Argentina",1758754245,"LU7DZ","GF05te36","CX8BIT","GF15wc","MLA-30+ | Common Mode Choke | Distill AM | HF LPF",100,
2,"FT8","7.075223","2025-09-24 22:50:45","Argentina",1758754245,"LU7DZ","GF05te36","CX4AE","GF07wq","Dipolo",100,
-26,"FT8","7.075206","2025-09-24 22:50:45","Argentina",1758754245,"LU7DZ","GF05te36","ZD7GB","IH74da","No antenna information",100,
-1,"FT8","7.075233","2025-09-24 22:50:45","Argentina",1758754245,"LU7DZ","GF05te36","LU1XA","FD58jh","MONOPOLE",100,
-11,"FT8","7.075209","2025-09-24 22:51:28","Argentina",1758754288,"LU7DZ","GF05te36","PY5ZHP","GG54JO",,100,
-7,"FT8","21.075240","2025-09-24 22:51:28","Argentina",1758754288,"LU7DZ","GF05te36","LW4EIN","GF05pk",,100,
-14,"FT8","7.075226","2025-09-24 22:52:26","Argentina",1758754346,"LU7DZ","GF05te36","LU4DNS","GF15AB",,100,
-1,"FT8","7.075215","2025-09-24 22:52:56","Argentina",1758754376,"LU7DZ","GF05te36","LW6DLS","GF05qf46",,100,
-10,"FT8","7.075240","2025-09-24 22:52:58","Argentina",1758754378,"LU7DZ","GF05te36","LW4EIN","GF05pk",,100,
4,"FT8","7.075656","2025-09-24 22:53:29","Argentina",1758754409,"LU7DZ","GF05te36","LU1DA","GF05VG",,100,
-8,"FT8","7.075224","2025-09-24 22:54:28","Argentina",1758754468,"LU7DZ","GF05te36","LU2EH","GF05rm",,100,
-13,"FT8","7.075207","2025-09-24 22:55:15","Argentina",1758754515,"LU7DZ","GF11FX","W1BW","FN54nh",,100,
-28,"FT8","7.075206","2025-09-24 22:58:00","Argentina",1758754680,"LU7DZ","GF05te36","DP0GVN","IB59ui60","Horizontal Triangle 250m asl",100,
-18,"FT8","7.075226","2025-09-24 22:58:00","Argentina",1758754680,"LU7DZ","GF05te36","PT9TI/B","GG27ns","5/8 Vertical",100,
-4,"FT8","7.075189","2025-09-24 22:58:14","Argentina",1758754694,"LU7DZ","GF05te36","LU5MM","FF56SW",,100,
-19,"FT8","7.075219","2025-09-24 22:58:45","Argentina",1758754725,"LU7DZ","GF05te36","CE8RNK","FD46tq",,100,
-9,"FT8","7.075209","2025-09-24 22:59:45","Argentina",1758754785,"LU7DZ","GF05te36","ZS1IS","KF15AT","27 foot ZeroFive vertical",100,
-9,"FT8","7.075207","2025-09-24 23:05:15","Argentina",1758755115,"LU7DZ","GF05te36","PP5ZX","GG43no","R-8 vertical",100,
-6,"FT8","7.075208","2025-09-24 23:05:26","Argentina",1758755126,"LU7DZ","GF05te36","PP5XA","GG52nr83","Dipole",100,
-9,"FT8","7.075207","2025-09-24 23:05:27","Argentina",1758755127,"LU7DZ","GF05te36","PY5BH","GG54JJ","Dipole",100,
-6,"FT8","7.075192","2025-09-24 23:05:29","Argentina",1758755129,"LU7DZ","GF05te36","LU6DDC","GF05ok",,100,
-18,"FT8","7.075221","2025-09-24 23:05:29","Argentina",1758755129,"LU7DZ","GF05te36","9Y49R","FK90GP","Dipole",100,
-10,"FT8","7.075208","2025-09-24 23:05:29","Argentina",1758755129,"LU7DZ","GF05te36","LU6HHH","FF78vn","Vertical Monoband",100,
-17,"FT8","7.075211","2025-09-24 23:06:15","Argentina",1758755175,"LU7DZ","GF05te36","LU0970133","GF05tj","End Fed ",100,
-20,"FT8","14.074592","2025-09-24 23:06:58","Argentina",1758755218,"LU7DZ","GF11FX","PY3GS","GG40jt",,100,
-12,"FT8","7.075206","2025-09-24 23:07:15","Argentina",1758755235,"LU7DZ","GF05te36","LU3HO/M","FF54FM","long wire",100,
-3,"FT8","7.075217","2025-09-24 23:07:27","Argentina",1758755247,"LU7DZ","GF05te36","V51PJ","JG82IE","Dipole",100,
1,"FT8","7.075221","2025-09-24 23:07:28","Argentina",1758755248,"LU7DZ","GF05te36","LU8EX","GF05oo18","Vert MFJ1792 - 3ele Yagi A3",100,
-11,"FT8","7.075206","2025-09-24 23:07:45","Argentina",1758755265,"LU7DZ","GF05te36","VA2GHZ","fn46ww","Mini-Whip",100,
-6,"FT8","7.075209","2025-09-24 23:07:56","Argentina",1758755276,"LU7DZ","GF05te36","LU3XCC","FD58ji27","4mh CL-Vertical",100,
-14,"FT8","14.075223","2025-09-24 23:07:57","Argentina",1758755277,"LU7DZ","GF05te36","LU3DVN/X","FD55TE","Dipole",100,
-22,"FT8","7.075200","2025-09-24 23:08:04","Argentina",1758755284,"LU7DZ","GF05te36","K2ATY","FN21XN",,100,
-20,"FT8","7.075213","2025-09-24 23:09:15","Argentina",1758755355,"LU7DZ","GF05te36","F61695","LG79sc","Sirio GP27 1/2 lambda (11m) vertical",100,
-12,"FT8","7.075206","2025-09-24 23:09:45","Argentina",1758755385,"LU7DZ","GF05te36","SWL/FN11OD","FN11od","MFJ-1024 Active Antenna",100,
-19,"FT8","7.075166","2025-09-24 23:09:45","Argentina",1758755385,"LU7DZ","GF05te36","W1NT-6","FN42LU",,100,
-12,"FT8","7.075206","2025-09-24 23:09:45","Argentina",1758755385,"LU7DZ","GF05te36","KD3ALD","FN21ni","No antenna information",100,
-21,"FT8","7.075206","2025-09-24 23:09:46","Argentina",1758755386,"LU7DZ","GF05te36","KE2FDW","FN21tg","No antenna information",100,
-24,"FT8","7.075201","2025-09-24 23:09:59","Argentina",1758755399,"LU7DZ","GF05te36","N3UL","FN21WB",,100,
-5,"FT8","7.075233","2025-09-24 23:12:30","Argentina",1758755550,"LU7DZ","GF05te36","LU1XA","FD58jh","MONOPOLE",100,
1,"FT8","7.075224","2025-09-24 23:12:30","Argentina",1758755550,"LU7DZ","GF05te36","CX4AE","GF07wq","Dipolo",100,
-14,"FT8","7.075114","2025-09-24 23:12:42","Argentina",1758755562,"LU7DZ","GF05te36","LU5DSM","GF05pk49",,100,
-3,"FT8","7.075218","2025-09-24 23:12:43","Argentina",1758755563,"LU7DZ","GF05te36","LU3CQ","GF05vp","Dipole",100,
-21,"FT8","7.075232","2025-09-24 23:13:14","Argentina",1758755594,"LU7DZ","GF05te36","LU4YS","FF51ua",,100,
-11,"FT8","7.075183","2025-09-24 23:15:14","Argentina",1758755714,"LU7DZ","GF05te36","LW2DJM","GF12EA",,100,
-21,"FT8","14.074666","2025-09-24 23:15:59","Argentina",1758755759,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-25,"FT8","7.075209","2025-09-24 23:16:14","Argentina",1758755774,"LU7DZ","GF05te36","KD2RUY","FN12II",,100,
-9,"FT8","7.075239","2025-09-24 23:16:43","Argentina",1758755803,"LU7DZ","GF05te36","LW4EIN","GF05pk",,100,
-25,"FT8","7.075206","2025-09-24 23:19:45","Argentina",1758755985,"LU7DZ","GF05te36","DP0GVN","IB59ui60","Horizontal Triangle 250m asl",100,
-3,"FT8","7.075208","2025-09-24 23:19:58","Argentina",1758755998,"LU7DZ","GF05te36","LU6APA","GF05tj23",,100,
-4,"FT8","7.075187","2025-09-24 23:19:59","Argentina",1758755999,"LU7DZ","GF05te36","LU3QDF","FF66ur",,100,
-20,"FT8","7.075209","2025-09-24 23:19:59","Argentina",1758755999,"LU7DZ","GF05te36","W1BS","FN32JK",,100,
-19,"FT8","7.075220","2025-09-24 23:19:59","Argentina",1758755999,"LU7DZ","GF05te36","CE8RNK","FD46tq",,100,
-18,"FT8","7.075233","2025-09-24 23:20:15","Argentina",1758756015,"LU7DZ","GF05te36","K1RA","FM18cr","EFHW",100,
-24,"FT8","7.075206","2025-09-24 23:20:30","Argentina",1758756030,"LU7DZ","GF05te36","PY2DV","GG57sc66","Dipole",100,
-11,"FT8","7.075208","2025-09-24 23:20:45","Argentina",1758756045,"LU7DZ","GF11FX","W1BW","FN54nh",,100,
-18,"FT8","7.075241","2025-09-24 23:20:58","Argentina",1758756058,"LU7DZ","GF05te36","VA2WA","FN36qa",,100,
-2,"FT8","7.075207","2025-09-24 23:21:28","Argentina",1758756088,"LU7DZ","GF05te36","LU1HLH","FF78uu00",,100,
-26,"FT8","7.075206","2025-09-24 23:21:45","Argentina",1758756105,"LU7DZ","GF05te36","ZD7GB","IH74da","No antenna information",100,
-12,"FT8","7.075208","2025-09-24 23:21:56","Argentina",1758756116,"LU7DZ","GF05te36","ZS1IS","KF15AT","27 foot ZeroFive vertical",100,
5,"FT8","7.075171","2025-09-24 23:22:26","Argentina",1758756146,"LU7DZ","GF05te36","LU3HBA","FF87PC","Dipole",100,
-9,"FT8","7.075205","2025-09-24 23:22:59","Argentina",1758756179,"LU7DZ","GF05te36","LU7MFB","FF57nc","Dipole",100,
-3,"FT8","7.075209","2025-09-24 23:23:58","Argentina",1758756238,"LU7DZ","GF05te36","LU1EAF","GF11fw",,100,
-9,"FT8","7.075209","2025-09-24 23:27:00","Argentina",1758756420,"LU7DZ","GF05te36","PP5ZX","GG43no","R-8 vertical",100,
-9,"FT8","7.075162","2025-09-24 23:27:10","Argentina",1758756430,"LU7DZ","GF05te36","LU1WCU","FE47FX",,100,
-5,"FT8","7.075209","2025-09-24 23:27:11","Argentina",1758756431,"LU7DZ","GF05te36","PP5XA","GG52nr83","Dipole",100,
-10,"FT8","7.075203","2025-09-24 23:27:11","Argentina",1758756431,"LU7DZ","GF05te36","CX2CN","GF15WD","hexbeam",100,
-12,"FT8","7.075210","2025-09-24 23:27:13","Argentina",1758756433,"LU7DZ","GF05te36","PY5ZHP","GG54JO",,100,
-14,"FT8","7.075196","2025-09-24 23:27:14","Argentina",1758756434,"LU7DZ","GF05te36","LU6DDC","GF05ok",,100,
-7,"FT8","7.075209","2025-09-24 23:27:14","Argentina",1758756434,"LU7DZ","GF05te36","LU6HHH","FF78vn","Vertical Monoband",100,
-2,"FT8","7.075210","2025-09-24 23:27:14","Argentina",1758756434,"LU7DZ","GF05te36","LU9ELA","GF05tj23",,100,
-17,"FT8","7.075212","2025-09-24 23:27:15","Argentina",1758756435,"LU7DZ","GF05te36","N1FCC","FN43JO",,100,
-7,"FT8","7.076207","2025-09-24 23:27:44","Argentina",1758756464,"LU7DZ","GF05te36","LU9DMG","GF05om",,100,
-18,"FT8","7.075213","2025-09-24 23:27:44","Argentina",1758756464,"LU7DZ","GF05te36","HK3AB","FJ24xr",,100,
-15,"FT8","7.075216","2025-09-24 23:27:44","Argentina",1758756464,"LU7DZ","GF05te36","LU3XCC","FD58ji27","4mh CL-Vertical",100,
-22,"FT8","7.075211","2025-09-24 23:28:16","Argentina",1758756496,"LU7DZ","GF05te36","KD2NOM","FN20TI","Hustler 6BTV",100,
-21,"FT8","7.075207","2025-09-24 23:28:42","Argentina",1758756522,"LU7DZ","GF05te36","N3TFX","FN00cu44","EFHW-8010",100,
-20,"FT8","7.075209","2025-09-24 23:28:45","Argentina",1758756525,"LU7DZ","GF05te36","W3SWM","FM19sb42",,100,
-5,"FT8","14.075210","2025-09-24 23:30:11","Argentina",1758756611,"LU7DZ","GF05te36","LU5MT","FF57NC",,100,
-13,"FT8","7.075208","2025-09-24 23:30:44","Argentina",1758756644,"LU7DZ","GF05te36","PY2YJ","GG66pk",,100,
0,"FT8","7.075223","2025-09-24 23:34:15","Argentina",1758756855,"LU7DZ","GF05te36","CX4AE","GF07wq","Dipolo",100,
-6,"FT8","7.075232","2025-09-24 23:34:15","Argentina",1758756855,"LU7DZ","GF05te36","LU1XA","FD58jh","MONOPOLE",100,
-15,"FT8","7.075208","2025-09-24 23:34:27","Argentina",1758756867,"LU7DZ","GF05te36","PY5BH","GG54JJ","Dipole",100,
-7,"FT8","7.075217","2025-09-24 23:34:27","Argentina",1758756867,"LU7DZ","GF05te36","V51PJ","JG82IE","Dipole",100,
-18,"FT8","7.075016","2025-09-24 23:34:27","Argentina",1758756867,"LU7DZ","GF05te36","YV5WL","FK60OL",,100,
-14,"FT8","7.075231","2025-09-24 23:34:29","Argentina",1758756869,"LU7DZ","GF05te36","LU4YS","FF51ua",,100,
-17,"FT8","7.075214","2025-09-24 23:34:29","Argentina",1758756869,"LU7DZ","GF05te36","LU2EH","GF05rm",,100,
-23,"FT8","7.075200","2025-09-24 23:34:45","Argentina",1758756885,"LU7DZ","GF05te36","K2ATY","FN21XN",,100,
-25,"FT8","7.075213","2025-09-24 23:34:57","Argentina",1758756897,"LU7DZ","GF05te36","WP4YR","FK68XJ",,100,
-19,"FT8","7.075202","2025-09-24 23:34:57","Argentina",1758756897,"LU7DZ","GF05te36","N3UL","FN21WB",,100,
-5,"FT8","7.075209","2025-09-24 23:35:29","Argentina",1758756929,"LU7DZ","GF05te36","PY5CV","GG33lw",,100,
-18,"FT8","7.075080","2025-09-24 23:36:01","Argentina",1758756961,"LU7DZ","GF05te36","PY2ATT","GG67fn",,100,
-1,"FT8","7.075211","2025-09-24 23:36:27","Argentina",1758756987,"LU7DZ","GF05te36","PY3SOL","GG30OH","11 ELEM YAGI",100,
-14,"FT8","7.075241","2025-09-24 23:36:28","Argentina",1758756988,"LU7DZ","GF05te36","LW4EIN","GF05pk",,100,
-4,"FT8","7.075282","2025-09-24 23:36:29","Argentina",1758756989,"LU7DZ","GF05te36","LU7HBL","FF87wh73",,100,
-24,"FT8","14.074668","2025-09-24 23:36:29","Argentina",1758756989,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-15,"FT8","7.075223","2025-09-24 23:36:29","Argentina",1758756989,"LU7DZ","GF05te36","9Y49R","FK90GP","Dipole",100,
-20,"FT8","7.075218","2025-09-24 23:36:57","Argentina",1758757017,"LU7DZ","GF05te36","K4YT","FM19ia62",,100,
-22,"FT8","7.075207","2025-09-24 23:37:27","Argentina",1758757047,"LU7DZ","GF05te36","N3NVA","FN20IT","Carolina Windom 160 Short @ 65'",100,
-24,"FT8","7.075208","2025-09-24 23:37:28","Argentina",1758757048,"LU7DZ","GF05te36","AB4SF","FM17uu56",,100,
-20,"FT8","7.075188","2025-09-24 23:38:15","Argentina",1758757095,"LU7DZ","GF05te36","KM3T-3","FN42et",,100,
-4,"FT8","7.075218","2025-09-24 23:38:28","Argentina",1758757108,"LU7DZ","GF05te36","LU3CQ","GF05vp","Dipole",100,
-4,"FT8","7.075237","2025-09-24 23:38:29","Argentina",1758757109,"LU7DZ","GF05te36","LU8HH","FF87fx20br","3E",100,
